id,name,isdone,spotifyid,genres,popularity,followers
866593,Rita Ora,True,5CCwRZC6euC8Odo6y9X8jr,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']",79.0,7267409.0
255180,Gucci Mane,True,13y7CgLHjMVRMDqxdx0Xdo,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",82.0,4204078.0
567175,Mumford & Sons,True,3gd8FJtBJtkRxdfbTu19U2,"['modern folk rock', 'modern rock', 'pop rock', 'stomp and holler', 'uk americana']",76.0,6241405.0
923313,The 1975,True,3mIj9lX2MWuHmhNCA7LSCW,"['modern alternative rock', 'modern rock', 'pop', 'rock']",78.0,5413108.0
1385354,Luke Combs,True,718COspgdWOnwOFpJHRZHS,"['contemporary country', 'country', 'country road']",82.0,6245187.0
1309563,Marília Mendonça,True,1yR65psqiazQpeM79CcGh8,"['arrocha', 'sertanejo']",89.0,23160843.0
1674209,Ava Max,True,4npEfmQ6YuiwW1GpUmaq3F,"['dance pop', 'pop']",86.0,4926345.0
24227,Jack Johnson,True,3GBPw9NK25X1Wt2OUvOwY3,['neo mellow'],78.0,3324061.0
1533678,Manuel Turizo,True,0tmwSHipWxN12fsoLcFU3B,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",83.0,9084334.0
1744675,Roddy Ricch,True,757aE44tKEUQEqRuT6GnEB,"['melodic rap', 'rap', 'trap']",85.0,7605732.0
9698,System of a Down,True,5eAWCfyUhZtHHtBdNk56l1,"['alternative metal', 'nu metal', 'rap metal', 'rock']",81.0,7977837.0
66,Radiohead,True,4Z8W4fKeB5YxbusRsdQVPb,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",81.0,6833410.0
1180312,Swae Lee,True,1zNqQNIdeOUZHb8zbZRFMX,"['melodic rap', 'trap']",82.0,1419099.0
1129211,Hailee Steinfeld,True,5p7f24Rk5HkUZsaS3BLG5F,"['dance pop', 'pop', 'post-teen pop']",76.0,7498904.0
2591,Muse,True,12Chz98pHFMPJEknJQMWvI,"['modern rock', 'permanent wave', 'rock']",79.0,6888410.0
1279618,Bazzi,True,6koq8mqwuJbmpgmIRTwgOS,[],0.0,1252.0
12640,The Notorious B.I.G.,True,5me0Irg2ANcsgc93uaYrpb,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",82.0,7329280.0
920582,The Neighbourhood,True,77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop']",89.0,8252581.0
1539,Elvis Presley,True,43ZHCT0cAZBISjO8DG9PnE,"['adult standards', 'rock-and-roll', 'rockabilly']",80.0,6351332.0
177,Snoop Dogg,True,7hJcb9fa4alzcOq3EaNPoG,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",88.0,7892518.0
1085292,Jess Glynne,True,4ScCswdRlyA23odg9thgIO,"['australian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",77.0,2694404.0
1088095,Felix Jaehn,True,4bL2B6hmLlMWnUEZnorEtG,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'pop rap', 'tropical house']",77.0,1175234.0
101,Frank Sinatra,True,1Mxqyy3pSjf8kZZL4QVxS0,"['adult standards', 'easy listening', 'lounge']",79.0,5412740.0
1819344,Polo G,True,6AgTAQt8XS6jRWi4sX7w49,['chicago rap'],90.0,6852275.0
1424271,Joji,True,3MZsBdqDrRTJihTHQrO6Dq,"['alternative r&b', 'viral pop']",84.0,5490514.0
1010888,Julia Michaels,True,0ZED1XzwlLHW4ZaG4lOT6m,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",80.0,4295036.0
273945,Paramore,True,74XFHRwlV6OrjEM0A2NCMF,"['candy pop', 'pixie', 'pop emo', 'pop punk']",81.0,6731874.0
1290933,Cheat Codes,True,7DMveApC7UnC2NPfPvlHSU,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'tropical house']",78.0,2019776.0
939032,Fifth Harmony,True,1l8Fu6IkuTP0U5QetQJ5Xt,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",74.0,13981649.0
859924,Disclosure,True,6nS5roXSAGhTGr34W6n7Et,"['edm', 'house', 'pop', 'uk dance']",77.0,2000141.0
803566,Troye Sivan,True,3WGpXCj9YhhfX11TToZcXP,"['australian pop', 'dance pop', 'electropop', 'pop', 'viral pop']",81.0,6479685.0
20660,Oasis,True,2DaxqgrOhkeH0fpeiQq2f4,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",79.0,7101327.0
1374,Slipknot,True,05fG473iIaoy82BF1aGhL8,"['alternative metal', 'nu metal', 'rap metal']",80.0,8110410.0
929657,Florida Georgia Line,True,3b8QkneNDz4JHKKKlLgYZg,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",80.0,4672419.0
495,Christina Aguilera,True,1l7ZsJRRS8wlW3WfJfPfNS,"['dance pop', 'pop', 'post-teen pop']",82.0,6761289.0
1669383,Jhay Cortez,True,0EFisYRi20PTADoJrifHrz,"['latin', 'reggaeton', 'trap latino']",88.0,3594036.0
905024,Chance the Rapper,True,1anyVhU62p31KFi8MEzkbf,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",80.0,5568398.0
577669,Jorge & Mateus,True,1elUiq4X7pxej6FRlrEzjM,"['arrocha', 'sertanejo', 'sertanejo universitario']",83.0,16219038.0
14423,Bon Jovi,True,58lV9VcRSjABbAbfWS6skp,"['glam metal', 'rock']",81.0,10472489.0
120177,Don Omar,True,33ScadVnbm2X8kkUqOkC6Z,"['latin', 'latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino']",84.0,6719372.0
845770,The Lumineers,True,16oZKvXb6WkQlVAjwo2Wbg,"['folk-pop', 'modern rock', 'pop', 'pop rock', 'stomp and holler']",81.0,4630429.0
106927,Kings of Leon,True,2qk9voo8llSGYcZ6xrBzKx,"['modern rock', 'rock']",77.0,4942518.0
571280,Tame Impala,True,5INjqkS1o8h1imAzPqGZBb,"['australian psych', 'neo-psychedelic']",83.0,5473452.0
1644516,Dalex,True,0KPX4Ucy9dk82uj4GpKesn,"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']",83.0,4004355.0
511819,Luke Bryan,True,0BvkDsjIUla7X0k6CSWh1I,"['contemporary country', 'country', 'country road']",79.0,7116544.0
934240,Tove Lo,True,4NHQUGzhtTLFvgF5SZesLK,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",79.0,2964759.0
24018,Alicia Keys,True,3DiDSECUqqY1AuBP8qtaIa,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",83.0,9518107.0
68173,Jason Mraz,True,4phGZZrJZRo4ElhRtViYdl,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",77.0,6554544.0
541443,The Script,True,3AQRLZ9PuTAozP28Skbq8V,"['celtic rock', 'dance pop', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",78.0,7141162.0
1206587,6LACK,True,4IVAbR2w4JJNJDDRFP3E83,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",81.0,3382161.0
1855977,The Kid LAROI,True,2tIP7SsRs7vjIcLrU85W8J,['australian hip hop'],89.0,3397874.0
647066,Glee Cast,True,0SCbttzoZTnLFebDYmAWCm,"['glee club', 'hollywood', 'post-teen pop']",76.0,1448334.0
944543,Melanie Martinez,True,63yrD80RY3RNEM2YDpUpO8,"['alt z', 'electropop', 'pop']",83.0,12938333.0
516893,Florence + the Machine,True,1moxjboGR7GNWYIMWsRjgG,"['baroque pop', 'pop', 'uk alternative pop']",78.0,5797914.0
1637497,Paulo Londra,True,3vQ0GE3mI0dAaxIMYe5g7z,"['argentine hip hop', 'trap argentino', 'trap latino']",80.0,14952043.0
889440,Natti Natasha,True,1GDbiv3spRmZ1XdM1jQbT7,"['latin', 'latin pop', 'rap latina', 'reggaeton', 'trap latino']",80.0,7411370.0
1519546,Lil Pump,True,3wyVrVrFCkukjdVIdirGVY,"['emo rap', 'miami hip hop', 'rap', 'trap', 'vapor trap']",72.0,7897374.0
1167535,Justin Quiles,True,14zUHaJZo1mnYtn6IBRaRP,"['latin', 'reggaeton', 'trap latino']",88.0,3305632.0
1022373,Galantis,True,4sTQVOfp9vEMCemLw50sbu,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",79.0,3194860.0
1638056,Megan thee Stallion,True,181bsRPaVXVlUKXrxwZfHK,"['dance pop', 'houston rap', 'pop', 'trap queen']",86.0,6077098.0
452777,Five Finger Death Punch,True,5t28BP42x2axFnqOOMg3CM,"['alternative metal', 'groove metal', 'nu metal']",77.0,5332773.0
813,Bruce Springsteen,True,3eqjTLE0HfPfh78zjh6TqT,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']",78.0,4663545.0
12068,Nickelback,True,6deZN1bslXzeGvOLaLMOIF,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",79.0,5591742.0
1101110,Kehlani,True,0cGUm45nv7Z6M6qdXYQGTX,"['dance pop', 'pop', 'pop rap', 'r&b']",81.0,5564020.0
1918,Creedence Clearwater Revival,True,3IYUhFvPQItj6xySrBmZkd,"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",80.0,4896491.0
805610,Alesso,True,4AVFqumd2ogHFlRbKIjp1t,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'tropical house']",80.0,3772700.0
304981,Ne‐Yo,True,21E3waRsmPlU7jZsS13rcj,"['dance pop', 'pop', 'r&b', 'urban contemporary']",82.0,6900963.0
89,Madonna,True,6tbjWDEIzxoDsBA1FuhfPW,"['dance pop', 'pop']",81.0,5878067.0
1467864,Christian Nodal,True,0XwVARXT135rw8lyw1EeWP,"['mariachi', 'musica mexicana', 'nueva musica mexicana', 'ranchera']",86.0,10168555.0
163,2Pac,True,1ZwdS5xdxEREPySFridCfh,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",84.0,12266513.0
1425714,Piso 21,True,4bw2Am3p9ji3mYsXNXtQcd,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",78.0,7880426.0
754690,Niall Horan,True,1Hsdzj7Dlq2I7tHP7501T4,"['dance pop', 'pop', 'post-teen pop']",81.0,8254943.0
1269383,Bryson Tiller,True,2EMAnMvWE2eb56ToJVfCWs,"['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap']",82.0,5503932.0
979,Whitney Houston,True,6XpaIBNiVzIetEPCWDvAFP,"['dance pop', 'pop', 'urban contemporary']",80.0,7691758.0
1621012,Capital Bra,True,4WZGDpNwrC0vNQyl9QzF7d,['german hip hop'],76.0,4221382.0
1297224,Kane Brown,True,3oSJ7TBVCWMDMiYjXNiCKE,"['black americana', 'contemporary country']",78.0,3926817.0
1254571,Playboi Carti,True,699OTQXzgjhIYAHMy9RyPD,"['atl hip hop', 'plugg', 'pluggnb', 'rap', 'trap']",88.0,6131507.0
34,Rammstein,True,6wWVKhxIU2cEi0K81v7HvP,"['alternative metal', 'german metal', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte', 'nu metal']",79.0,6882514.0
1318006,Zé Neto & Cristiano,True,487N2T9nIPEHrlTZLL3SQs,"['arrocha', 'sertanejo', 'sertanejo universitario']",81.0,15851933.0
910,ABBA,True,0LcJLqbBmaGUft1e9Mm8HV,"['europop', 'swedish pop']",82.0,7546358.0
804367,Gusttavo Lima,True,7MiDcPa6UiV3In7lIM71IN,"['arrocha', 'sertanejo', 'sertanejo universitario']",84.0,15042658.0
1409564,NAV,True,7rkW85dBwwrJtlHRDkJDAC,"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",80.0,2876039.0
734972,Labrinth,True,2feDdbD5araYcm6JhFHHw7,"['indie poptimism', 'pop']",89.0,2095341.0
48734,My Chemical Romance,True,7FBcuc1gsnv6Y1nwFtNRCb,"['emo', 'pop punk', 'rock']",80.0,6647874.0
599382,YG,True,0A0FS04o6zMoto8OKPsDwY,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",80.0,2785664.0
895644,Thomas Rhett,True,6x2LnllRG5uGarZMsD4iO8,"['contemporary country', 'country', 'country road', 'modern country rock']",77.0,4042816.0
1030105,Henrique Albino,True,3p7PcrEHaaKLJnPUGOtRlT,"['arrocha', 'sertanejo universitario']",85.0,14522019.0
1211210,Arcangelo,True,7CZfCnmFRBPanhnBO1ZdMq,[],27.0,338.0
713629,Alok,True,0NGAZxHanS9e0iNHpR8f2W,"['electro house', 'pop nacional', 'slap house']",83.0,11146589.0
157343,Zion I,True,21451j1KhjAiaYKflxBjr1,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",82.0,6113909.0
347152,Jonas Brothers,True,7gOdHgIoIKoe4i9Tta6qdD,"['boy band', 'dance pop', 'pop', 'post-teen pop']",80.0,6028054.0
1137671,James Bay,True,4EzkuveR9pLvDVFNx6foYD,"['modern rock', 'neo mellow', 'pop', 'pop rock']",76.0,3581460.0
1503351,Morat,True,5C4PDR4LnhZTbVnKWXuDKD,"['colombian pop', 'latin', 'latin pop']",83.0,5259858.0
244,Disturbed,True,3TOqt5oJwL9BE2NG9MEwDa,"['alternative metal', 'nu metal', 'rap metal']",77.0,5319536.0
1079251,Lenny Tavárez,True,1pQWsZQehhS4wavwh7Fnxd,"['latin', 'reggaeton', 'trap argentino', 'trap latino']",88.0,1674531.0
998861,Vance Joy,True,10exVja0key0uqUkk6LJRT,"['folk-pop', 'modern rock', 'pop', 'pop rock']",79.0,2556454.0
585303,Kevin Gates,True,1gPhS1zisyXr5dHTYZyiMe,"['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",79.0,4840339.0
856625,Ryan Lewis,True,4myTppRgh0rojLxx8RycOp,[],76.0,12619.0
835335,Flume,True,6nxWCVXbOlEVRexSbLsTer,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",76.0,2242146.0
74202,Kelly Clarkson,True,3BmGtnKgCSGYIUhmivXKWX,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'urban contemporary']",78.0,8513513.0
157386,Wisin,True,3E6xrwgnVfYCrCs0ePERDz,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",83.0,7558829.0
514,Jennifer Lopez,True,2DlGxzQSjYe5N6G9nkYghR,"['dance pop', 'pop', 'pop rap', 'urban contemporary']",81.0,11451712.0
47218,Avril Lavigne,True,0p4nmQO2msCgU4IF37Wi3j,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",82.0,8454794.0
1598431,Lil Skies,True,7d3WFRME3vBY2cgoP38RDo,"['melodic rap', 'rap', 'trap']",76.0,4783512.0
481,Aerosmith,True,7Ey4PD4MYsKc5I2dolUwbH,"['album rock', 'classic rock', 'hard rock', 'rock']",79.0,11721656.0
281667,Bring Me the Horizon,True,1Ffb6ejR6Fe5IamqA5oRUF,"['melodic metalcore', 'metalcore', 'rock', 'uk metalcore']",81.0,4290768.0
29,Stevie Wonder,True,7guDJrEfX3qb6FEbdPA5qi,"['adult standards', 'funk', 'indie r&b', 'motown', 'quiet storm', 'soul']",79.0,5510275.0
124098,Amy Winehouse,True,6Q192DXotxtaysaqNPy5yR,"['british soul', 'neo soul']",78.0,7733306.0
797262,Miguel,True,360IAlyVv4PCEVjgyMZrxK,"['dance pop', 'pop', 'r&b', 'urban contemporary']",81.0,3884230.0
202,Hans Zimmer,True,0YC192cP3KPCRWx8zr8MfZ,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",80.0,2886002.0
1697501,YNW Melly,True,1cNDP5yjU5vjeR8qMf4grg,"['melodic rap', 'trap']",80.0,7245583.0
38536,Alejandro Fernández,True,6sq1yF0OZEWA4xoXVKW1L9,"['latin', 'latin arena pop', 'latin pop', 'mariachi', 'mexican pop', 'musica mexicana', 'ranchera']",80.0,5197702.0
1834232,Tones and I,True,2NjfBq1NflQcKSeiDooVjY,"['australian pop', 'pop']",77.0,2937762.0
1195773,Fetty Wap,True,6PXS4YHDkKvl1wkIl4V8DL,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",75.0,4254014.0
39229,Sean Paul,True,3Isy6kedDrgPYoTS1dazA9,"['dance pop', 'dancehall', 'pop', 'pop rap']",84.0,3779499.0
486,Backstreet Boys,True,5rSXSAkZ67PYJSvpUpkOr7,"['boy band', 'dance pop']",78.0,4358792.0
1285561,TWICE,True,7n2Ycct7Beij7Dj7meI4X0,"['k-pop', 'k-pop girl group']",86.0,12612229.0
554751,Kesha,True,6LqNN22kT3074XbTVUrhzX,"['dance pop', 'electropop', 'pop', 'post-teen pop']",82.0,7030298.0
1319,Maná,True,7okwEbXzyT2VffBmyQBWLz,"['latin', 'latin arena pop', 'latin pop', 'latin rock', 'mexican pop', 'mexican rock', 'rock en espanol']",80.0,7486783.0
1401175,Morgan Wallen,True,4oUHIQIBe0LHzYfvXNW4QM,['contemporary country'],86.0,2970393.0
624860,Jeremih,True,3KV3p5EY4AvKxOlhGHORLg,"['chicago rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",80.0,5573086.0
143296,Yandel,True,0eHQ9o50hj6ZDNBt6Ys1sD,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",80.0,5675466.0
373,Dr. Dre,True,6DPYiyq5kWVQS4RGwxzPC7,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",87.0,6822397.0
157342,Wisin & Yandel,True,1wZtkThiXbVNtj6hee6dz9,"['electro latino', 'latin', 'latin hip hop', 'reggaeton', 'trap latino']",82.0,5086006.0
104857,Three Days Grace,True,2xiIXseIJcq3nG7C8fHeBj,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge']",78.0,5055280.0
498835,Steve Aoki,True,77AiFEVeAVj2ORpC85QVJs,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop rap', 'tropical house']",78.0,3633589.0
262693,Jason Aldean,True,3FfvYsEGaIb52QPXhg4DcH,"['contemporary country', 'country', 'country road']",78.0,5088095.0
1343626,Seeb,True,5iNrZmtVMtYev5M9yoWpEq,"['dance pop', 'edm', 'electro house', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'tropical house']",72.0,268047.0
1016421,George Ezra,True,2ysnwxxNtSgbb9t1m2Ur4j,"['folk-pop', 'modern rock', 'neo-singer-songwriter', 'pop', 'pop rock']",76.0,3589422.0
1055125,Dan + Shay,True,7z5WFjZAIYejWy0NI5lv4T,"['contemporary country', 'country', 'pop']",78.0,2553535.0
138,Billy Joel,True,6zFYqv1mOsgBRQbae3JJ9e,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",79.0,4122048.0
769821,Prince Royce,True,3MHaV05u0io8fQbZ2XPtlC,"['bachata', 'latin', 'latin hip hop']",79.0,6776252.0
151,Phil Collins,True,4lxfqrEsLX6N1N4OCSkILp,"['mellow gold', 'rock drums', 'soft rock']",79.0,4335156.0
190,Pearl Jam,True,1w5Kfo2jwwIPruYS2UWh56,"['grunge', 'permanent wave', 'rock']",78.0,7347953.0
163726,Akon,True,0z4gvV4rjIZ9wHck67ucSV,['dance pop'],84.0,3068219.0
217006,Trey Songz,True,2iojnBLj0qIMiKPvVhLnsH,"['dance pop', 'hip pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",76.0,6426241.0
11386,Eagles,True,0ECwFtbIWEVNwjlrfc6xoL,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",78.0,7789726.0
387,Johnny Cash,True,6kACVPfCOnqzgfEF5ryl0x,"['arkansas country', 'outlaw country']",78.0,5187281.0
754645,Jessie J,True,2gsggkzM5R49q6jpPvazou,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop']",76.0,9647363.0
1839407,Lil Tecca,True,4Ga1P7PMIsmqEZqhYZQgDo,"['melodic rap', 'pluggnb', 'rap', 'trap']",83.0,4868008.0
1726000,Lil Mosey,True,5zctI4wO9XSKS8XwcnqEHk,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']",77.0,4386800.0
629401,benny blanco,True,5CiGnKThu5ctn9pBxv7DGa,"['electropop', 'pop', 'pop rap']",77.0,877225.0
972540,Passenger,True,0gadJ2b9A4SKsB1RFkBb66,"['folk-pop', 'neo mellow', 'pop', 'pop rock']",75.0,2930476.0
650387,Lin‐Manuel Miranda,True,4aXXDj9aZnlshx7mzj3W1N,"['hollywood', 'show tunes']",78.0,506737.0
881185,Lukas Graham,True,25u4wHJWxCA9vO0CzxAbK7,"['danish pop', 'pop', 'scandipop']",76.0,1918520.0
1364856,CNCO,True,0eecdvMrqBftK0M1VKhaF4,"['boy band', 'latin', 'latin pop', 'reggaeton']",74.0,8596948.0
71902,Avenged Sevenfold,True,0nmQIMXWTXfhgOBdNzhGOs,"['alternative metal', 'nu metal']",77.0,5221927.0
368,The Offspring,True,5LfGQac0EIXyAN8aUwmNAQ,"['alternative metal', 'permanent wave', 'punk', 'rock', 'skate punk', 'socal pop punk']",78.0,4564596.0
1560062,Nio García,True,5hdhHgpxyniooUiQVaPxQ0,"['latin', 'reggaeton', 'trap latino']",82.0,2855392.0
1277539,Matheus Mota,True,2Z0lRIqr997lIUiPtrpKCr,"['arrocha', 'pop nacional', 'sertanejo pop', 'sertanejo universitario']",79.0,9610913.0
112605,Mark Ronson,True,3hv9jJF3adDNsBSIQDqcjp,"['dance pop', 'pop']",79.0,951565.0
30696,The Strokes,True,0epOFNiUfyON9EYx7Tpr6V,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",79.0,4204592.0
1122478,Lizzo,True,56oDRnqbIiwx4mymNEv7dS,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",76.0,4385410.0
843338,2 Chainz,True,17lzZA2AlOHwCwFALHttmp,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",83.0,6965380.0
139,Céline Dion,True,4S9EykWXhStSc15wEx8QFK,"['canadian pop', 'dance pop']",79.0,5807214.0
1819690,Lil Tjay,True,6jGMq4yGs7aQzuGsMgVgZR,"['brooklyn drill', 'melodic rap', 'nyc rap']",85.0,4663343.0
330,Ricky Martin,True,7slfeZO9LsJbWgpkIoXBUJ,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'puerto rican pop']",78.0,6450520.0
727869,Foster the People,True,7gP3bB2nilZXLfPHJhMdvc,"['indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",76.0,3382678.0
1331,Ricardo Arjona,True,0h1zs4CTlU9D2QtgPxptUD,"['cantautor', 'latin', 'latin arena pop', 'latin pop', 'rock en espanol']",79.0,8293424.0
9804,Train,True,3FUY2gzHeIiaesXtOAdB7A,"['dance pop', 'neo mellow', 'pop', 'pop rock']",77.0,3955400.0
17,Bob Dylan,True,74ASZWbe4lXaubB36ztrGX,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']",76.0,5558262.0
786252,ScHoolboy Q,True,5IcR3N7QB1j6KBL8eImZ8m,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",78.0,4061379.0
799435,Pablo Alborán,True,5M9Bb4adKAgrOFOhc05Y50,"['latin', 'latin arena pop', 'latin pop', 'spanish pop']",78.0,4214458.0
618346,Rudimental,True,4WN5naL3ofxrVBgFpguzKo,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",73.0,1316352.0
1083137,Jul,True,3IW7ScrzXmPvZhB27hmfgy,"['francoton', 'rap marseille']",84.0,5016621.0
1457971,H.E.R.,True,3Y7RZ31TRPVadSFVy1o8os,"['alternative r&b', 'dance pop', 'pop', 'r&b']",81.0,4871893.0
1851042,24kGoldn,True,6fWVd57NKTalqvmjRd2t8Z,"['cali rap', 'pop rap']",81.0,1573402.0
847007,Pentatonix,True,26AHtbjWKiwYzsoGoUZq53,['a cappella'],72.0,3242217.0
1684,Marc Anthony,True,4wLXwxDeWQ8mtUIRPxGiD6,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']",80.0,6819039.0
212204,James Blunt,True,7KMqksf0UMdyA0UCf4R3ux,"['neo mellow', 'pop', 'pop rock']",75.0,2578167.0
1104420,Macklemore & Ryan Lewis,True,5BcAKTbp20cv7tC5VqPFoC,"['dance pop', 'pop', 'pop rap', 'seattle hip hop']",76.0,2567903.0
51840,Armin van Buuren,True,0SfsnGyD8FpIN4U4WCkBZ5,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",77.0,4064792.0
57111,Aventura,True,1qto4hHid1P71emI6Fd8xi,"['bachata', 'bachata dominicana', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']",82.0,5541234.0
1165290,Daniel Caesar,True,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",82.0,3128218.0
1340731,Lil Yachty,True,6icQOAFXDZKsumw3YXyusw,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap', 'underground hip hop', 'viral rap']",82.0,7863303.0
10262,Alejandro Sanz,True,5sUrlPAHlS9NEirDB8SEbF,"['cantautor', 'latin', 'latin arena pop', 'latin pop', 'mexican pop', 'rock en espanol', 'spanish pop']",79.0,5932361.0
470713,Bon Iver,True,4LEiUm1SRbFMgfqnQTwUbQ,"['eau claire indie', 'indie folk', 'melancholia']",79.0,3164304.0
1141979,Sam Hunt,True,2kucQ9jQwuD8jWdtR9Ef38,"['contemporary country', 'country pop']",75.0,2188663.0
754688,Liam Payne,True,5pUo3fmmHT8bhCyHE52hA6,"['dance pop', 'pop', 'post-teen pop']",71.0,9163499.0
233,Dire Straits,True,0WwSkZ7LtFUFjGjMZBMt6T,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",78.0,5520998.0
1063068,Offset,True,4DdkRBBYG6Yk9Ka8tdJ9BW,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",82.0,2244975.0
1670724,Duki,True,1bAftSH8umNcGZ0uyV7LMg,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']",87.0,5452449.0
3031,Nelly,True,2gBjLmx6zQnFGQJCAQpRgw,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'st louis rap', 'urban contemporary']",79.0,2044201.0
857223,Jhené Aiko,True,5ZS223C6JyBfXasXxrRqOk,"['alternative r&b', 'dance pop', 'pop', 'r&b', 'urban contemporary']",82.0,5271659.0
1063065,Quavo,True,0VRj0yCOv2FXJNP47XQnx5,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",82.0,5541957.0
379719,Zac Brown Band,True,6yJCxee7QumYr820xdIsjo,"['contemporary country', 'country', 'country road', 'modern country rock']",75.0,3011287.0
1351418,BROCKHAMPTON,True,1Bl6wpkWCQ4KVgnASpvzzA,"['boy band', 'hip hop', 'pop', 'rap']",75.0,1941317.0
